date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:53:58	11868/11868	---M--	200	added ('OK')	application/font-woff	etag:%221da6343355babdc%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-italic.woff	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-italic.woff	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:53:59	17132/17132	---M--	200	added ('OK')	application/x-font-ttf	etag:%221da6343355bc76c%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-italic.ttf	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-italic.ttf	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:00	59057/59057	---M--	200	added ('OK')	image/svg+xml	etag:%221da6343355b6331%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-italic.svg	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-italic.svg	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:01	8716/8716	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da6343355ba78c%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-500.eot	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-500.eot	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:02	8716/8716	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da6343355ba78c%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-500.eot?	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-500d41d.eot	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:03	7884/7884	---M--	200	added ('OK')	font/woff2	etag:%221da6343355b9b4c%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-500.woff2	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-500.woff2	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:04	10420/10420	---M--	200	added ('OK')	application/font-woff	etag:%221da6343355bad34%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-500.woff	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-500.woff	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:05	15620/15620	---M--	200	added ('OK')	application/x-font-ttf	etag:%221da6343355bb884%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-500.ttf	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-500.ttf	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:06	52509/52509	---M--	200	added ('OK')	image/svg+xml	etag:%221da6343355b489d%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-500.svg	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-500.svg	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:07	10148/10148	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da6343355ba224%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-500italic.eot	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-500italic.eot	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:08	10148/10148	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da6343355ba224%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-500italic.eot?	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-500italicd41d.eot	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:09	9136/9136	---M--	200	added ('OK')	font/woff2	etag:%221da6343355ba630%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-500italic.woff2	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-500italic.woff2	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:10	11912/11912	---M--	200	added ('OK')	application/font-woff	etag:%221da6343355bab08%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-500italic.woff	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-500italic.woff	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:11	17128/17128	---M--	200	added ('OK')	application/x-font-ttf	etag:%221da6343355bc768%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-500italic.ttf	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-500italic.ttf	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:12	58680/58680	---M--	200	added ('OK')	image/svg+xml	etag:%221da6343355b60b8%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-500italic.svg	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-500italic.svg	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:13	8638/8638	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da6343355ba43e%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-600.eot	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-600.eot	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:14	8638/8638	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da6343355ba43e%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-600.eot?	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-600d41d.eot	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:15	7812/7812	---M--	200	added ('OK')	font/woff2	etag:%221da6343355b9b04%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-600.woff2	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-600.woff2	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:16	10364/10364	---M--	200	added ('OK')	application/font-woff	etag:%221da6343355badfc%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-600.woff	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-600.woff	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:17	15548/15548	---M--	200	added ('OK')	application/x-font-ttf	etag:%221da6343355bb93c%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-600.ttf	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-600.ttf	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:18	52237/52237	---M--	200	added ('OK')	image/svg+xml	etag:%221da6343355b498d%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-600.svg	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-600.svg	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:19	10060/10060	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da6343355ba2cc%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-600italic.eot	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-600italic.eot	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:20	10060/10060	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da6343355ba2cc%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-600italic.eot?	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-600italicd41d.eot	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:21	9056/9056	---M--	200	added ('OK')	font/woff2	etag:%221da6343355ba6e0%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-600italic.woff2	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-600italic.woff2	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:22	11844/11844	---M--	200	added ('OK')	application/font-woff	etag:%221da6343355babc4%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-600italic.woff	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-600italic.woff	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:23	17056/17056	---M--	200	added ('OK')	application/x-font-ttf	etag:%221da6343355bc720%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-600italic.ttf	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-600italic.ttf	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:24	58621/58621	---M--	200	added ('OK')	image/svg+xml	etag:%221da6343355b617d%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-600italic.svg	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-600italic.svg	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:25	8616/8616	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da6343355ba428%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-700.eot	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-700.eot	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:26	8616/8616	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da6343355ba428%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-700.eot?	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-700d41d.eot	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:27	7832/7832	---M--	200	added ('OK')	font/woff2	etag:%221da6343355b9b18%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-700.woff2	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-700.woff2	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:28	10304/10304	---M--	200	added ('OK')	application/font-woff	etag:%221da6343355badc0%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-700.woff	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-700.woff	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:29	15388/15388	---M--	200	added ('OK')	application/x-font-ttf	etag:%221da6343355bb99c%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-700.ttf	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-700.ttf	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:30	51664/51664	---M--	200	added ('OK')	image/svg+xml	etag:%221da6343355b4c50%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-700.svg	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-700.svg	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:31	10015/10015	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da6343355ba29f%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-700italic.eot	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-700italic.eot	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:32	10015/10015	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da6343355ba29f%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-700italic.eot?	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-700italicd41d.eot	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:33	9008/9008	---M--	200	added ('OK')	font/woff2	etag:%221da6343355ba6b0%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-700italic.woff2	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-700italic.woff2	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:34	11748/11748	---M--	200	added ('OK')	application/font-woff	etag:%221da6343355ba864%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-700italic.woff	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-700italic.woff	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:35	16884/16884	---M--	200	added ('OK')	application/x-font-ttf	etag:%221da6343355bc474%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-700italic.ttf	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-700italic.ttf	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:36	58372/58372	---M--	200	added ('OK')	image/svg+xml	etag:%221da6343355b6184%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-700italic.svg	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-700italic.svg	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:37	8626/8626	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da6343355ba432%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-800.eot	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-800.eot	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:38	8626/8626	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da6343355ba432%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-800.eot?	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-800d41d.eot	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:39	7808/7808	---M--	200	added ('OK')	font/woff2	etag:%221da6343355b9b00%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-800.woff2	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-800.woff2	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:40	10320/10320	---M--	200	added ('OK')	application/font-woff	etag:%221da6343355badd0%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-800.woff	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-800.woff	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:41	15408/15408	---M--	200	added ('OK')	application/x-font-ttf	etag:%221da6343355bb9b0%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-800.ttf	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-800.ttf	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:42	51794/51794	---M--	200	added ('OK')	image/svg+xml	etag:%221da6343355b4fd2%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-800.svg	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-800.svg	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:43	10010/10010	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da6343355ba29a%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-800italic.eot	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-800italic.eot	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:44	10010/10010	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da6343355ba29a%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-800italic.eot?	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-800italicd41d.eot	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:45	9028/9028	---M--	200	added ('OK')	font/woff2	etag:%221da6343355ba6c4%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-800italic.woff2	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-800italic.woff2	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:46	11784/11784	---M--	200	added ('OK')	application/font-woff	etag:%221da6343355bab88%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-800italic.woff	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-800italic.woff	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:47	16940/16940	---M--	200	added ('OK')	application/x-font-ttf	etag:%221da6343355bc7ac%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-800italic.ttf	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-800italic.ttf	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:48	58559/58559	---M--	200	added ('OK')	image/svg+xml	etag:%221da6343355b613f%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-800italic.svg	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-800italic.svg	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:49	8382/8382	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da6343355ba53e%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-900.eot	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-900.eot	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:50	8382/8382	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da6343355ba53e%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-900.eot?	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-900d41d.eot	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:51	7640/7640	---M--	200	added ('OK')	font/woff2	etag:%221da6343355b9858%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-900.woff2	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-900.woff2	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:52	10096/10096	---M--	200	added ('OK')	application/font-woff	etag:%221da6343355ba2f0%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-900.woff	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-900.woff	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:53	15320/15320	---M--	200	added ('OK')	application/x-font-ttf	etag:%221da6343355bbe58%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-900.ttf	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-900.ttf	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:54	51604/51604	---M--	200	added ('OK')	image/svg+xml	etag:%221da6343355b4c14%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-900.svg	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-900.svg	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:55	9756/9756	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da6343355ba39c%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-900italic.eot	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-900italic.eot	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:56	9756/9756	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da6343355ba39c%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-900italic.eot?	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-900italicd41d.eot	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:57	8820/8820	---M--	200	added ('OK')	font/woff2	etag:%221da6343355ba7f4%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-900italic.woff2	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-900italic.woff2	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:58	11536/11536	---M--	200	added ('OK')	application/font-woff	etag:%221da6343355ba890%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-900italic.woff	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-900italic.woff	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:54:59	16812/16812	---M--	200	added ('OK')	application/x-font-ttf	etag:%221da6343355bc42c%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-900italic.ttf	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-900italic.ttf	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:55:00	58147/58147	---M--	200	added ('OK')	image/svg+xml	etag:%221da6343355b66a3%22	https://apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-900italic.svg	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/fonts/poppins/poppins-v5-latin-900italic.svg	(from https://apps.knust.edu.gh/staff/css/font-face.css)
16:55:02	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da634335f69b6e%22	https://apps.knust.edu.gh/staff/vendor/font-awesome-4.7/fonts/fontawesome-webfont.eot?v=4.7.0	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/font-awesome-4.7/fonts/fontawesome-webfont3e6e.eot	(from https://apps.knust.edu.gh/staff/vendor/font-awesome-4.7/css/font-awesome.min.css)
16:55:03	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da634335f69b6e%22	https://apps.knust.edu.gh/staff/vendor/font-awesome-4.7/fonts/fontawesome-webfont.eot?	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/font-awesome-4.7/fonts/fontawesome-webfontd41d.eot	(from https://apps.knust.edu.gh/staff/vendor/font-awesome-4.7/css/font-awesome.min.css)
16:55:03	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%221da634335f53168%22	https://apps.knust.edu.gh/staff/vendor/font-awesome-4.7/fonts/fontawesome-webfont.woff2?v=4.7.0	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/font-awesome-4.7/fonts/fontawesome-webfont3e6e.woff2	(from https://apps.knust.edu.gh/staff/vendor/font-awesome-4.7/css/font-awesome.min.css)
16:55:04	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%221da634335f562e8%22	https://apps.knust.edu.gh/staff/vendor/font-awesome-4.7/fonts/fontawesome-webfont.woff?v=4.7.0	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/font-awesome-4.7/fonts/fontawesome-webfont3e6e.woff	(from https://apps.knust.edu.gh/staff/vendor/font-awesome-4.7/css/font-awesome.min.css)
16:55:06	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%221da634335f69aac%22	https://apps.knust.edu.gh/staff/vendor/font-awesome-4.7/fonts/fontawesome-webfont.ttf?v=4.7.0	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/font-awesome-4.7/fonts/fontawesome-webfont3e6e.ttf	(from https://apps.knust.edu.gh/staff/vendor/font-awesome-4.7/css/font-awesome.min.css)
16:55:07	447050/447050	---M--	200	added ('OK')	image/svg+xml	etag:%221da634335f2ce4a%22	https://apps.knust.edu.gh/staff/vendor/font-awesome-4.7/fonts/fontawesome-webfont.svg?v=4.7.0	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/font-awesome-4.7/fonts/fontawesome-webfont3e6e.svg	(from https://apps.knust.edu.gh/staff/vendor/font-awesome-4.7/css/font-awesome.min.css)
16:55:08	98640/98640	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da634335f59d50%22	https://apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-brands-400.eot	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-brands-400.eot	(from https://apps.knust.edu.gh/staff/vendor/font-awesome-5/css/fontawesome-all.min.css)
16:55:08	98640/98640	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da634335f59d50%22	https://apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-brands-400.eot?	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-brands-400d41d.eot	(from https://apps.knust.edu.gh/staff/vendor/font-awesome-5/css/fontawesome-all.min.css)
16:55:09	54488/54488	---M--	200	added ('OK')	font/woff2	etag:%221da634335f4c8d8%22	https://apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-brands-400.woff2	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-brands-400.woff2	(from https://apps.knust.edu.gh/staff/vendor/font-awesome-5/css/fontawesome-all.min.css)
16:55:10	63728/63728	---M--	200	added ('OK')	application/font-woff	etag:%221da634335f4e4f0%22	https://apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-brands-400.woff	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-brands-400.woff	(from https://apps.knust.edu.gh/staff/vendor/font-awesome-5/css/fontawesome-all.min.css)
16:55:11	98404/98404	---M--	200	added ('OK')	application/x-font-ttf	etag:%221da634335f59c64%22	https://apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-brands-400.ttf	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-brands-400.ttf	(from https://apps.knust.edu.gh/staff/vendor/font-awesome-5/css/fontawesome-all.min.css)
16:55:13	31156/31156	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da634335f465b4%22	https://apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-regular-400.eot	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-regular-400.eot	(from https://apps.knust.edu.gh/staff/vendor/font-awesome-5/css/fontawesome-all.min.css)
16:55:13	508636/508636	---M--	200	added ('OK')	image/svg+xml	etag:%221da634335f3dedc%22	https://apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-brands-400.svg	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-brands-400.svg	(from https://apps.knust.edu.gh/staff/vendor/font-awesome-5/css/fontawesome-all.min.css)
16:55:14	31156/31156	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da634335f465b4%22	https://apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-regular-400.eot?	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-regular-400d41d.eot	(from https://apps.knust.edu.gh/staff/vendor/font-awesome-5/css/fontawesome-all.min.css)
